,product_id,category,sub_category,cost_price,list_price,discount_percent,discount_price,sale_price,profit,quantity
7168,OFF-ST-10003058,Office Supplies,Storage,210,240,5,12.0,228.0,18.0,10
7169,FUR-TA-10004767,Furniture,Tables,150,170,5,8.5,161.5,11.5,3
7170,FUR-CH-10002372,Furniture,Chairs,120,150,3,4.5,145.5,25.5,2
7171,TEC-AC-10000158,Technology,Accessories,90,110,4,4.4,105.6,15.6,3
7172,TEC-AC-10000158,Technology,Accessories,110,140,2,2.8,137.2,27.2,5
7173,TEC-CO-10002313,Technology,Copiers,1940,2400,3,72.0,2328.0,388.0,5
7174,OFF-PA-10002581,Office Supplies,Paper,60,70,5,3.5,66.5,6.5,3
7175,OFF-AP-10001205,Office Supplies,Appliances,80,90,2,1.8,88.2,8.2,8
7176,OFF-ST-10000344,Office Supplies,Storage,20,30,4,1.2,28.8,8.8,3
7177,OFF-BI-10002897,Office Supplies,Binders,0,0,3,0.0,0.0,0.0,2
7178,OFF-BI-10003694,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,3
7179,TEC-PH-10001644,Technology,Phones,80,90,2,1.8,88.2,8.2,3
7180,OFF-AR-10002399,Office Supplies,Art,10,10,2,0.2,9.8,-0.2,3
7181,TEC-AC-10003063,Technology,Accessories,30,40,3,1.2,38.8,8.8,2
7182,OFF-BI-10002071,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,5
7183,FUR-CH-10004218,Furniture,Chairs,730,910,5,45.5,864.5,134.5,9
7184,OFF-SU-10000432,Office Supplies,Supplies,10,10,3,0.3,9.7,-0.3,2
7185,OFF-AR-10003183,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,3
7186,FUR-CH-10002017,Furniture,Chairs,60,70,2,1.4,68.6,8.6,4
7187,FUR-FU-10003247,Furniture,Furnishings,20,20,4,0.8,19.2,-0.8,2
7188,OFF-AP-10001563,Office Supplies,Appliances,40,40,3,1.2,38.8,-1.2,4
7189,TEC-PH-10004908,Technology,Phones,180,200,4,8.0,192.0,12.0,3
7190,FUR-TA-10003392,Furniture,Tables,620,670,2,13.4,656.6,36.6,3
7191,OFF-BI-10004140,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,4
7192,OFF-AR-10003631,Office Supplies,Art,30,30,2,0.6,29.4,-0.6,8
7193,OFF-ST-10003716,Office Supplies,Storage,1120,1350,3,40.5,1309.5,189.5,6
7194,OFF-BI-10003274,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,4
7195,FUR-FU-10004848,Furniture,Furnishings,20,20,5,1.0,19.0,-1.0,2
7196,OFF-AR-10003504,Office Supplies,Art,20,20,3,0.6,19.4,-0.6,5
7197,OFF-LA-10000305,Office Supplies,Labels,10,10,2,0.2,9.8,-0.2,2
7198,OFF-AR-10001427,Office Supplies,Art,10,10,2,0.2,9.8,-0.2,2
7199,TEC-PH-10004614,Technology,Phones,130,140,5,7.0,133.0,3.0,2
7200,TEC-PH-10001944,Technology,Phones,110,120,3,3.6,116.4,6.4,1
7201,FUR-TA-10001039,Furniture,Tables,290,330,5,16.5,313.5,23.5,7
7202,FUR-FU-10003806,Furniture,Furnishings,650,760,5,38.0,722.0,72.0,5
7203,FUR-FU-10002111,Furniture,Furnishings,10,10,5,0.5,9.5,-0.5,3
7204,OFF-AR-10000817,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,2
7205,FUR-FU-10001424,Furniture,Furnishings,20,20,4,0.8,19.2,-0.8,2
7206,TEC-MA-10002930,Technology,Machines,340,370,4,14.8,355.2,15.2,11
7207,OFF-AR-10003759,Office Supplies,Art,0,0,5,0.0,0.0,0.0,2
7208,OFF-PA-10001837,Office Supplies,Paper,20,20,2,0.4,19.6,-0.4,4
7209,OFF-PA-10001667,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,2
7210,OFF-PA-10000246,Office Supplies,Paper,20,30,4,1.2,28.8,8.8,3
7211,OFF-BI-10001078,Office Supplies,Binders,40,50,5,2.5,47.5,7.5,12
7212,OFF-BI-10000138,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,3
7213,OFF-LA-10002034,Office Supplies,Labels,10,10,3,0.3,9.7,-0.3,3
7214,OFF-AR-10000127,Office Supplies,Art,20,20,2,0.4,19.6,-0.4,5
7215,OFF-PA-10003172,Office Supplies,Paper,30,30,3,0.9,29.1,-0.9,4
7216,OFF-AR-10001246,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,3
7217,OFF-BI-10002026,Office Supplies,Binders,60,60,2,1.2,58.8,-1.2,2
7218,TEC-AC-10000844,Technology,Accessories,300,340,4,13.6,326.4,26.4,4
7219,OFF-BI-10001575,Office Supplies,Binders,40,50,4,2.0,48.0,8.0,2
7220,OFF-BI-10004632,Office Supplies,Binders,250,270,5,13.5,256.5,6.5,3
7221,TEC-PH-10000193,Technology,Phones,130,140,2,2.8,137.2,7.2,3
7222,TEC-AC-10003441,Technology,Accessories,30,40,3,1.2,38.8,8.8,3
7223,TEC-PH-10004093,Technology,Phones,100,110,3,3.3,106.7,6.7,3
7224,OFF-AP-10002998,Office Supplies,Appliances,130,150,2,3.0,147.0,17.0,7
7225,FUR-FU-10000073,Furniture,Furnishings,30,30,2,0.6,29.4,-0.6,4
7226,OFF-PA-10001125,Office Supplies,Paper,110,120,4,4.8,115.2,5.2,5
7227,TEC-AC-10003033,Technology,Accessories,1080,1320,4,52.8,1267.2,187.2,5
7228,OFF-BI-10002498,Office Supplies,Binders,70,90,3,2.7,87.3,17.3,6
7229,OFF-PA-10004569,Office Supplies,Paper,20,20,4,0.8,19.2,-0.8,3
7230,OFF-BI-10002353,Office Supplies,Binders,20,30,4,1.2,28.8,8.8,2
7231,OFF-AP-10001564,Office Supplies,Appliances,410,470,5,23.5,446.5,36.5,2
7232,OFF-PA-10003673,Office Supplies,Paper,30,30,5,1.5,28.5,-1.5,4
7233,FUR-FU-10003347,Furniture,Furnishings,90,110,5,5.5,104.5,14.5,8
7234,OFF-PA-10001934,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,2
7235,OFF-BI-10000632,Office Supplies,Binders,60,70,5,3.5,66.5,6.5,2
7236,OFF-AR-10003190,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,3
7237,TEC-MA-10000904,Technology,Machines,270,340,2,6.8,333.2,63.2,3
7238,FUR-FU-10000771,Furniture,Furnishings,40,40,2,0.8,39.2,-0.8,7
7239,OFF-EN-10001990,Office Supplies,Envelopes,40,40,3,1.2,38.8,-1.2,7
7240,FUR-FU-10002445,Furniture,Furnishings,70,70,5,3.5,66.5,-3.5,7
7241,OFF-BI-10003638,Office Supplies,Binders,80,90,2,1.8,88.2,8.2,6
7242,FUR-FU-10004864,Furniture,Furnishings,20,20,3,0.6,19.4,-0.6,2
7243,FUR-CH-10002024,Furniture,Chairs,3540,4420,3,132.6,4287.4,747.4,9
7244,OFF-AR-10002445,Office Supplies,Art,40,50,4,2.0,48.0,8.0,7
7245,OFF-ST-10001370,Office Supplies,Storage,310,350,2,7.0,343.0,33.0,5
7246,OFF-LA-10000305,Office Supplies,Labels,20,20,4,0.8,19.2,-0.8,3
7247,FUR-BO-10001972,Furniture,Bookcases,250,300,5,15.0,285.0,35.0,5
7248,OFF-ST-10002486,Office Supplies,Storage,30,40,4,1.6,38.4,8.4,8
7249,TEC-AC-10001874,Technology,Accessories,100,120,2,2.4,117.6,17.6,2
7250,TEC-AC-10003870,Technology,Accessories,810,990,3,29.7,960.3,150.3,3
7251,OFF-LA-10002473,Office Supplies,Labels,10,10,2,0.2,9.8,-0.2,4
7252,OFF-PA-10003790,Office Supplies,Paper,70,70,2,1.4,68.6,-1.4,3
7253,OFF-AP-10002684,Office Supplies,Appliances,300,360,3,10.8,349.2,49.2,3
7254,FUR-FU-10001037,Furniture,Furnishings,40,50,2,1.0,49.0,9.0,5
7255,OFF-ST-10000876,Office Supplies,Storage,40,50,5,2.5,47.5,7.5,4
7256,OFF-AR-10003732,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,2
7257,OFF-PA-10000994,Office Supplies,Paper,570,630,2,12.6,617.4,47.4,6
7258,OFF-AR-10000940,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,5
7259,OFF-PA-10004888,Office Supplies,Paper,40,50,4,2.0,48.0,8.0,7
7260,TEC-PH-10000441,Technology,Phones,110,130,5,6.5,123.5,13.5,1
7261,OFF-AR-10001231,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,7
7262,TEC-PH-10003988,Technology,Phones,30,30,5,1.5,28.5,-1.5,5
7263,OFF-EN-10003068,Office Supplies,Envelopes,30,30,5,1.5,28.5,-1.5,4
7264,OFF-AR-10004260,Office Supplies,Art,150,180,2,3.6,176.4,26.4,7
7265,FUR-CH-10001973,Furniture,Chairs,150,160,4,6.4,153.6,3.6,2
7266,OFF-BI-10002824,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,3
7267,OFF-ST-10004950,Office Supplies,Storage,60,70,3,2.1,67.9,7.9,4
7268,OFF-PA-10004039,Office Supplies,Paper,70,90,4,3.6,86.4,16.4,2
7269,FUR-FU-10003374,Furniture,Furnishings,290,320,2,6.4,313.6,23.6,8
7270,FUR-BO-10001918,Furniture,Bookcases,230,270,5,13.5,256.5,26.5,2
7271,OFF-AP-10002287,Office Supplies,Appliances,20,20,3,0.6,19.4,-0.6,4
7272,OFF-SU-10004498,Office Supplies,Supplies,20,20,4,0.8,19.2,-0.8,2
7273,OFF-BI-10002557,Office Supplies,Binders,0,0,5,0.0,0.0,0.0,3
7274,TEC-PH-10004908,Technology,Phones,300,340,5,17.0,323.0,23.0,5
7275,FUR-FU-10000794,Furniture,Furnishings,50,60,2,1.2,58.8,8.8,7
7276,TEC-AC-10004171,Technology,Accessories,700,800,4,32.0,768.0,68.0,10
7277,TEC-PH-10002070,Technology,Phones,30,40,3,1.2,38.8,8.8,2
7278,TEC-AC-10003095,Technology,Accessories,370,390,2,7.8,382.2,12.2,3
7279,TEC-AC-10003832,Technology,Accessories,170,190,4,7.6,182.4,12.4,7
7280,OFF-BI-10003527,Office Supplies,Binders,2340,2540,4,101.6,2438.4,98.4,2
7281,TEC-MA-10001148,Technology,Machines,560,600,3,18.0,582.0,22.0,5
7282,OFF-BI-10002432,Office Supplies,Binders,0,0,2,0.0,0.0,0.0,3
7283,OFF-AR-10001374,Office Supplies,Art,30,30,4,1.2,28.8,-1.2,5
7284,FUR-FU-10000723,Furniture,Furnishings,70,70,2,1.4,68.6,-1.4,2
7285,TEC-AC-10003614,Technology,Accessories,50,50,3,1.5,48.5,-1.5,4
7286,TEC-AC-10004877,Technology,Accessories,10,10,4,0.4,9.6,-0.4,1
7287,FUR-FU-10004270,Furniture,Furnishings,50,60,2,1.2,58.8,8.8,3
7288,TEC-MA-10002210,Technology,Machines,510,560,2,11.2,548.8,38.8,3
7289,OFF-ST-10000675,Office Supplies,Storage,290,310,2,6.2,303.8,13.8,9
7290,OFF-BI-10004781,Office Supplies,Binders,50,50,2,1.0,49.0,-1.0,2
7291,OFF-LA-10004689,Office Supplies,Labels,30,30,3,0.9,29.1,-0.9,9
7292,TEC-MA-10001856,Technology,Machines,590,650,4,26.0,624.0,34.0,2
7293,FUR-FU-10000719,Furniture,Furnishings,50,60,2,1.2,58.8,8.8,7
7294,FUR-FU-10003849,Furniture,Furnishings,20,20,4,0.8,19.2,-0.8,1
7295,OFF-AR-10001725,Office Supplies,Art,40,40,5,2.0,38.0,-2.0,2
7296,OFF-FA-10000840,Office Supplies,Fasteners,10,10,5,0.5,9.5,-0.5,6
7297,OFF-ST-10000943,Office Supplies,Storage,80,80,2,1.6,78.4,-1.6,5
7298,FUR-TA-10002533,Furniture,Tables,230,290,5,14.5,275.5,45.5,4
7299,FUR-FU-10001546,Furniture,Furnishings,10,10,3,0.3,9.7,-0.3,2
7300,FUR-BO-10003546,Furniture,Bookcases,370,420,3,12.6,407.4,37.4,6
7301,OFF-BI-10004728,Office Supplies,Binders,0,0,3,0.0,0.0,0.0,3
7302,OFF-ST-10000025,Office Supplies,Storage,340,380,4,15.2,364.8,24.8,5
7303,FUR-CH-10003817,Furniture,Chairs,80,100,3,3.0,97.0,17.0,2
7304,OFF-PA-10000289,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,2
7305,FUR-TA-10001889,Furniture,Tables,720,890,5,44.5,845.5,125.5,3
7306,TEC-AC-10002305,Technology,Accessories,60,70,4,2.8,67.2,7.2,4
7307,FUR-CH-10004875,Furniture,Chairs,90,110,3,3.3,106.7,16.7,2
7308,OFF-EN-10001434,Office Supplies,Envelopes,150,160,5,8.0,152.0,2.0,3
7309,OFF-FA-10004395,Office Supplies,Fasteners,10,10,5,0.5,9.5,-0.5,3
7310,OFF-BI-10004632,Office Supplies,Binders,50,60,3,1.8,58.2,8.2,5
7311,OFF-BI-10000145,Office Supplies,Binders,0,0,4,0.0,0.0,0.0,2
7312,OFF-BI-10002498,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,2
7313,OFF-AR-10001761,Office Supplies,Art,40,40,5,2.0,38.0,-2.0,8
7314,TEC-PH-10001817,Technology,Phones,270,290,5,14.5,275.5,5.5,1
7315,OFF-AR-10004456,Office Supplies,Art,30,40,2,0.8,39.2,9.2,3
7316,FUR-TA-10001539,Furniture,Tables,110,140,4,5.6,134.4,24.4,1
7317,OFF-PA-10003205,Office Supplies,Paper,20,20,2,0.4,19.6,-0.4,3
7318,OFF-BI-10002813,Office Supplies,Binders,0,0,5,0.0,0.0,0.0,7
7319,TEC-PH-10002310,Technology,Phones,830,980,2,19.6,960.4,130.4,5
7320,FUR-FU-10003623,Furniture,Furnishings,130,140,4,5.6,134.4,4.4,5
7321,OFF-PA-10003424,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,3
7322,TEC-AC-10004353,Technology,Accessories,90,100,2,2.0,98.0,8.0,2
7323,FUR-FU-10001934,Furniture,Furnishings,40,40,3,1.2,38.8,-1.2,2
7324,OFF-LA-10003766,Office Supplies,Labels,10,10,4,0.4,9.6,-0.4,3
7325,OFF-AP-10004540,Office Supplies,Appliances,330,400,4,16.0,384.0,54.0,5
7326,OFF-BI-10001543,Office Supplies,Binders,30,30,5,1.5,28.5,-1.5,1
7327,FUR-FU-10004597,Furniture,Furnishings,100,110,4,4.4,105.6,5.6,2
7328,TEC-MA-10001148,Technology,Machines,1110,1280,4,51.2,1228.8,118.8,4
7329,OFF-ST-10000078,Office Supplies,Storage,1540,1860,5,93.0,1767.0,227.0,7
7330,FUR-FU-10001037,Furniture,Furnishings,20,20,5,1.0,19.0,-1.0,6
7331,TEC-PH-10001433,Technology,Phones,50,60,4,2.4,57.6,7.6,1
7332,OFF-BI-10003007,Office Supplies,Binders,70,80,3,2.4,77.6,7.6,7
7333,FUR-FU-10001290,Furniture,Furnishings,60,70,4,2.8,67.2,7.2,2
7334,FUR-FU-10000087,Furniture,Furnishings,40,50,2,1.0,49.0,9.0,3
7335,TEC-AC-10002049,Technology,Accessories,790,840,2,16.8,823.2,33.2,2
7336,FUR-BO-10002613,Furniture,Bookcases,400,450,5,22.5,427.5,27.5,2
7337,OFF-ST-10004950,Office Supplies,Storage,20,20,3,0.6,19.4,-0.6,1
7338,FUR-CH-10004875,Furniture,Chairs,170,190,5,9.5,180.5,10.5,3
7339,OFF-AR-10003190,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,2
7340,FUR-CH-10000553,Furniture,Chairs,60,70,5,3.5,66.5,6.5,2
7341,OFF-LA-10002762,Office Supplies,Labels,140,160,2,3.2,156.8,16.8,13
7342,FUR-FU-10000719,Furniture,Furnishings,20,30,4,1.2,28.8,8.8,3
7343,OFF-ST-10000563,Office Supplies,Storage,180,190,4,7.6,182.4,2.4,6
7344,FUR-TA-10004289,Furniture,Tables,580,720,5,36.0,684.0,104.0,6
7345,TEC-PH-10003555,Technology,Phones,60,70,5,3.5,66.5,6.5,4
7346,OFF-AR-10001958,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,1
7347,FUR-CH-10000225,Furniture,Chairs,50,60,5,3.0,57.0,7.0,1
7348,OFF-AP-10002534,Office Supplies,Appliances,150,180,4,7.2,172.8,22.8,3
7349,OFF-BI-10000301,Office Supplies,Binders,40,40,3,1.2,38.8,-1.2,6
7350,OFF-BI-10003460,Office Supplies,Binders,20,20,5,1.0,19.0,-1.0,5
7351,TEC-AC-10001772,Technology,Accessories,90,110,5,5.5,104.5,14.5,7
7352,TEC-PH-10003505,Technology,Phones,410,450,5,22.5,427.5,17.5,8
7353,OFF-LA-10004484,Office Supplies,Labels,20,20,3,0.6,19.4,-0.6,5
7354,OFF-PA-10001593,Office Supplies,Paper,30,30,3,0.9,29.1,-0.9,5
7355,OFF-BI-10004139,Office Supplies,Binders,100,120,4,4.8,115.2,15.2,8
7356,OFF-AR-10001315,Office Supplies,Art,0,0,2,0.0,0.0,0.0,1
7357,FUR-FU-10001488,Furniture,Furnishings,140,170,4,6.8,163.2,23.2,2
7358,TEC-PH-10002170,Technology,Phones,210,250,3,7.5,242.5,32.5,6
7359,FUR-TA-10004575,Furniture,Tables,460,520,3,15.6,504.4,44.4,3
7360,OFF-PA-10000809,Office Supplies,Paper,20,20,5,1.0,19.0,-1.0,3
7361,FUR-CH-10000225,Furniture,Chairs,160,190,2,3.8,186.2,26.2,3
7362,OFF-BI-10003707,Office Supplies,Binders,40,40,3,1.2,38.8,-1.2,3
7363,TEC-PH-10004539,Technology,Phones,280,340,2,6.8,333.2,53.2,3
7364,OFF-FA-10004076,Office Supplies,Fasteners,10,10,5,0.5,9.5,-0.5,8
7365,OFF-BI-10003166,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,2
7366,OFF-ST-10002301,Office Supplies,Storage,30,30,4,1.2,28.8,-1.2,2
7367,FUR-CH-10002647,Furniture,Chairs,310,350,3,10.5,339.5,29.5,7
7368,OFF-BI-10004654,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,3
7369,OFF-LA-10001175,Office Supplies,Labels,0,0,5,0.0,0.0,0.0,2
7370,TEC-PH-10001336,Technology,Phones,240,260,3,7.8,252.2,12.2,2
7371,OFF-ST-10000760,Office Supplies,Storage,130,150,4,6.0,144.0,14.0,11
7372,OFF-ST-10002301,Office Supplies,Storage,50,60,4,2.4,57.6,7.6,3
7373,OFF-SU-10004884,Office Supplies,Supplies,90,110,5,5.5,104.5,14.5,7
7374,OFF-FA-10003112,Office Supplies,Fasteners,10,10,3,0.3,9.7,-0.3,1
7375,OFF-BI-10000069,Office Supplies,Binders,30,40,4,1.6,38.4,8.4,3
7376,OFF-AR-10001958,Office Supplies,Art,50,50,2,1.0,49.0,-1.0,4
7377,OFF-ST-10001321,Office Supplies,Storage,70,90,3,2.7,87.3,17.3,6
7378,OFF-AR-10003504,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,3
7379,OFF-ST-10000419,Office Supplies,Storage,30,40,5,2.0,38.0,8.0,3
7380,OFF-LA-10004559,Office Supplies,Labels,10,10,5,0.5,9.5,-0.5,5
7381,TEC-PH-10001644,Technology,Phones,130,150,3,4.5,145.5,15.5,5
7382,OFF-SU-10004782,Office Supplies,Supplies,20,20,2,0.4,19.6,-0.4,2
7383,OFF-PA-10002250,Office Supplies,Paper,20,20,4,0.8,19.2,-0.8,3
7384,OFF-AP-10001394,Office Supplies,Appliances,340,380,4,15.2,364.8,24.8,2
7385,OFF-PA-10001838,Office Supplies,Paper,20,20,3,0.6,19.4,-0.6,3
7386,OFF-ST-10004340,Office Supplies,Storage,300,370,2,7.4,362.6,62.6,6
7387,FUR-FU-10003664,Furniture,Furnishings,1190,1340,3,40.2,1299.8,109.8,14
7388,TEC-PH-10004897,Technology,Phones,30,30,3,0.9,29.1,-0.9,3
7389,FUR-CH-10000454,Furniture,Chairs,350,390,2,7.8,382.2,32.2,2
7390,FUR-FU-10004017,Furniture,Furnishings,90,100,2,2.0,98.0,8.0,5
7391,OFF-PA-10000241,Office Supplies,Paper,60,70,4,2.8,67.2,7.2,3
7392,OFF-PA-10003016,Office Supplies,Paper,20,20,4,0.8,19.2,-0.8,5
7393,OFF-AR-10001615,Office Supplies,Art,60,60,3,1.8,58.2,-1.8,3
7394,OFF-PA-10002713,Office Supplies,Paper,30,30,5,1.5,28.5,-1.5,5
7395,FUR-TA-10002958,Furniture,Tables,280,310,4,12.4,297.6,17.6,2
7396,FUR-CH-10003746,Furniture,Chairs,740,870,3,26.1,843.9,103.9,3
7397,OFF-AP-10003217,Office Supplies,Appliances,720,800,4,32.0,768.0,48.0,6
7398,OFF-PA-10001526,Office Supplies,Paper,30,40,2,0.8,39.2,9.2,9
7399,TEC-AC-10002857,Technology,Accessories,20,20,4,0.8,19.2,-0.8,4
7400,FUR-FU-10003039,Furniture,Furnishings,40,40,3,1.2,38.8,-1.2,1
7401,OFF-PA-10002615,Office Supplies,Paper,30,30,3,0.9,29.1,-0.9,7
7402,OFF-SU-10002573,Office Supplies,Supplies,60,70,3,2.1,67.9,7.9,4
7403,FUR-BO-10004015,Furniture,Bookcases,430,510,3,15.3,494.7,64.7,5
7404,FUR-FU-10001979,Furniture,Furnishings,100,120,2,2.4,117.6,17.6,3
7405,FUR-CH-10003833,Furniture,Chairs,90,100,5,5.0,95.0,5.0,2
7406,FUR-CH-10004495,Furniture,Chairs,680,720,2,14.4,705.6,25.6,3
7407,OFF-LA-10001613,Office Supplies,Labels,10,10,4,0.4,9.6,-0.4,5
7408,FUR-FU-10003247,Furniture,Furnishings,140,170,3,5.1,164.9,24.9,8
7409,FUR-TA-10004442,Furniture,Tables,150,170,3,5.1,164.9,14.9,1
7410,TEC-AC-10001314,Technology,Accessories,90,100,2,2.0,98.0,8.0,2
7411,TEC-PH-10001619,Technology,Phones,140,160,5,8.0,152.0,12.0,1
7412,TEC-AC-10002323,Technology,Accessories,30,40,2,0.8,39.2,9.2,2
7413,FUR-FU-10000820,Furniture,Furnishings,10,10,5,0.5,9.5,-0.5,1
7414,FUR-CH-10004287,Furniture,Chairs,320,390,3,11.7,378.3,58.3,2
7415,TEC-AC-10000474,Technology,Accessories,330,380,5,19.0,361.0,31.0,5
7416,TEC-PH-10001494,Technology,Phones,450,540,4,21.6,518.4,68.4,3
7417,OFF-PA-10004996,Office Supplies,Paper,40,40,2,0.8,39.2,-0.8,5
7418,OFF-BI-10004318,Office Supplies,Binders,50,50,5,2.5,47.5,-2.5,1
7419,OFF-ST-10002574,Office Supplies,Storage,520,550,5,27.5,522.5,2.5,5
7420,OFF-BI-10002353,Office Supplies,Binders,20,20,3,0.6,19.4,-0.6,5
7421,OFF-ST-10003641,Office Supplies,Storage,110,130,2,2.6,127.4,17.4,2
7422,TEC-MA-10001148,Technology,Machines,420,450,4,18.0,432.0,12.0,3
7423,OFF-AP-10000026,Office Supplies,Appliances,190,200,3,6.0,194.0,4.0,4
7424,FUR-FU-10003878,Furniture,Furnishings,40,40,4,1.6,38.4,-1.6,3
7425,FUR-CH-10001146,Furniture,Chairs,70,90,3,2.7,87.3,17.3,2
7426,FUR-FU-10003919,Furniture,Furnishings,30,30,3,0.9,29.1,-0.9,2
7427,OFF-BI-10000605,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,3
7428,OFF-BI-10000309,Office Supplies,Binders,30,30,4,1.2,28.8,-1.2,2
7429,OFF-PA-10003349,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,2
7430,OFF-PA-10003063,Office Supplies,Paper,20,20,5,1.0,19.0,-1.0,4
7431,OFF-AP-10003971,Office Supplies,Appliances,20,30,4,1.2,28.8,8.8,3
7432,OFF-FA-10004838,Office Supplies,Fasteners,0,0,3,0.0,0.0,0.0,3
7433,OFF-BI-10001097,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,5
7434,OFF-BI-10000605,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,3
7435,OFF-BI-10003314,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,6
7436,OFF-AR-10002067,Office Supplies,Art,90,100,2,2.0,98.0,8.0,5
7437,OFF-BI-10001031,Office Supplies,Binders,20,20,5,1.0,19.0,-1.0,5
7438,FUR-FU-10003832,Furniture,Furnishings,50,50,2,1.0,49.0,-1.0,5
7439,OFF-BI-10000138,Office Supplies,Binders,20,20,3,0.6,19.4,-0.6,5
7440,FUR-TA-10004607,Furniture,Tables,190,240,5,12.0,228.0,38.0,2
7441,OFF-LA-10003148,Office Supplies,Labels,20,20,2,0.4,19.6,-0.4,3
7442,OFF-PA-10001804,Office Supplies,Paper,10,10,3,0.3,9.7,-0.3,2
7443,OFF-ST-10000036,Office Supplies,Storage,220,240,3,7.2,232.8,12.8,3
7444,OFF-PA-10001166,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,1
7445,OFF-PA-10001033,Office Supplies,Paper,60,70,4,2.8,67.2,7.2,2
7446,FUR-FU-10004597,Furniture,Furnishings,20,20,2,0.4,19.6,-0.4,1
7447,OFF-PA-10000418,Office Supplies,Paper,350,420,5,21.0,399.0,49.0,5
7448,FUR-FU-10004090,Furniture,Furnishings,70,90,5,4.5,85.5,15.5,5
7449,OFF-AR-10000390,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,3
7450,FUR-CH-10003774,Furniture,Chairs,260,320,4,12.8,307.2,47.2,5
7451,OFF-BI-10002412,Office Supplies,Binders,10,10,3,0.3,9.7,-0.3,5
7452,TEC-PH-10002415,Technology,Phones,1350,1420,5,71.0,1349.0,-1.0,6
7453,TEC-PH-10003505,Technology,Phones,140,150,4,6.0,144.0,4.0,2
7454,OFF-LA-10003663,Office Supplies,Labels,10,10,3,0.3,9.7,-0.3,4
7455,OFF-ST-10001780,Office Supplies,Storage,850,1040,2,20.8,1019.2,169.2,2
7456,TEC-PH-10002033,Technology,Phones,520,570,4,22.8,547.2,27.2,2
7457,OFF-BI-10001036,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,1
7458,FUR-FU-10001468,Furniture,Furnishings,1020,1200,3,36.0,1164.0,144.0,7
7459,FUR-BO-10001519,Furniture,Bookcases,470,520,3,15.6,504.4,34.4,9
7460,TEC-CO-10001943,Technology,Copiers,530,640,4,25.6,614.4,84.4,4
7461,OFF-PA-10003127,Office Supplies,Paper,40,50,3,1.5,48.5,8.5,2
7462,TEC-AC-10002076,Technology,Accessories,460,540,5,27.0,513.0,53.0,9
7463,OFF-AR-10003338,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,2
7464,OFF-PA-10004610,Office Supplies,Paper,20,30,5,1.5,28.5,8.5,8
7465,OFF-ST-10001272,Office Supplies,Storage,240,260,4,10.4,249.6,9.6,2
7466,OFF-AP-10001366,Office Supplies,Appliances,80,90,2,1.8,88.2,8.2,8
7467,FUR-FU-10001424,Furniture,Furnishings,30,30,3,0.9,29.1,-0.9,4
7468,OFF-PA-10000349,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,3
7469,FUR-FU-10002456,Furniture,Furnishings,10,10,4,0.4,9.6,-0.4,2
7470,OFF-BI-10002609,Office Supplies,Binders,0,0,4,0.0,0.0,0.0,4
7471,OFF-ST-10001522,Office Supplies,Storage,140,150,2,3.0,147.0,7.0,2
7472,TEC-CO-10000971,Technology,Copiers,1410,1500,2,30.0,1470.0,60.0,5
7473,OFF-AR-10000034,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,4
7474,FUR-CH-10004063,Furniture,Chairs,2290,2570,3,77.1,2492.9,202.9,9
7475,OFF-BI-10004632,Office Supplies,Binders,570,610,5,30.5,579.5,9.5,2
7476,OFF-AR-10001662,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,2
7477,TEC-PH-10004977,Technology,Phones,330,390,4,15.6,374.4,44.4,2
